Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,Description,Genre,Runtime,Director,Writer,Actors,Rating,Awards,Descrption,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Beowulf & Grendel,2005,1h 43m,G,5.8,19K,"1h 43m
R
5.8
 (19K)
Rate
53
Metascore
In Denmark, during the 6th century, Danish king Hrothgar and his warriors kill a troll whose son, Grendel, vows revenge.",,,,,,,,,0.85,0.7,0.0,0.2,0.15,0.05,0.1,0.0,0.0,0.75,0.6,0.25,0.9,0.95,0.5,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.6,0.0,0.0
The Souvenir,2019,2h,R,6.4,15K,"2h
R
6.4
 (15K)
Rate
92
Metascore
A young film student in the early '80s becomes romantically involved with a complicated and untrustworthy man.",,,,,,,,,0.05,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Killer Workout,1987,1h 25m,R,4.6,3K,"1h 25m
R
4.6
 (3K)
Rate
Two years ago, a young woman named Valerie was burned after entering a tanning salon. Now, her twin sister, Rhonda, runs a local gym where, all of a sudden, people are being murdered.",,,,,,,,,0.7,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Willard,1971,1h 35m,PG,6.2,,"1h 35m
PG
6.2
 (5.8K)
Rate
49
Metascore
A social misfit uses his only friends, his pet rats, to exact revenge on his tormentors.",,,,,,,,,0.2,0.05,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.05,0.0,0.0,0.0
To All the Boys: P.S. I Still Love You,2020,1h 41m,R,6.1,48K,"1h 41m
TV-14
6.1
 (48K)
Rate
54
Metascore
Lara Jean and Peter have just taken their relationship from pretend to officially official when another recipient of one of her old love letters enters the picture.",,,,,,,,,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.15,0.0,0.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9,0.0
Barbershop: The Next Cut,2016,1h 51m,PG,5.9,16K,"1h 51m
PG-13
5.9
 (16K)
Rate
67
Metascore
As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",,,,,,,,,0.1,0.0,0.0,0.05,0.0,0.85,0.05,0.7,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.05,0.0,0.1,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Apollo 18,2011,1h 26m,PG,5.2,59K,"1h 26m
PG-13
5.2
 (59K)
Rate
24
Metascore
Decades-old found footage from NASA's abandoned Apollo 18 mission, where three American astronauts were sent on a secret expedition, reveals the reason the U.S. has never returned to the moon.",,,,,,,,,0.6,0.65,0.0,0.05,0.7,0.05,0.0,0.0,0.0,0.8,0.5,0.1,0.1,0.95,0.75,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.85,0.0,0.8
Unlocked,2017,1h 38m,R,6.3,39K,"1h 38m
R
6.3
 (39K)
Rate
46
Metascore
A CIA interrogator is lured into a ruse that puts London at risk of a biological attack.",,,,,,,,,0.05,0.05,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.0,0.0,0.0
Dead Again,1991,1h 47m,R,6.8,31K,"1h 47m
R
6.8
 (31K)
Rate
66
Metascore
A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.",,,,,,,,,0.1,0.05,0.0,0.15,0.2,0.05,0.3,0.0,0.0,0.85,0.0,0.0,0.0,0.95,0.05,0.0,0.1,0.05,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.05,0.2,0.0,0.0
In the Army Now,1994,1h 31m,PG,5.0,15K,"1h 31m
PG
5.0
 (15K)
Rate
Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.",,,,,,,,,0.2,0.05,0.0,0.05,0.1,0.6,0.0,0.0,0.0,0.3,0.0,0.1,0.0,1.0,0.1,0.0,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.55,0.15,0.0,0.0
Class of Nuke 'Em High,1986,1h 25m,R,5.6,,"1h 25m
R
5.6
 (9.8K)
Rate
The pupils at a high school next to a nuclear power plant start acting and looking strange after buying contaminated drugs from a plant worker.",,,,,,,,,0.8,0.2,0.0,0.05,0.0,0.95,0.0,0.9,0.0,0.1,0.0,0.15,0.25,1.0,0.0,0.0,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Sleepover,2020,1h 40m,PG,5.7,12K,"1h 40m
TV-PG
5.7
 (12K)
Rate
46
Metascore
When two siblings discover their seemingly normal mom is a former thief in witness protection who has been forced to pull one last job, they team up to rescue her over the course of an action-packed night.",,,,,,,,,0.01,0.01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.0
Deadly Friend,1986,1h 31m,R,5.6,9K,"1h 31m
R
5.6
 (9K)
Rate
44
Metascore
After his friend is killed by her abusive father, the new kid in town attempts to save her by implanting a robotic microchip into her brain.",,,,,,,,,0.2,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
I Don't Understand You,2024,1h 36m,R,7.1,50,"1h 36m
7.1
 (50)
Rate
70
Metascore
Stranded in rural Italy without transportation or language skills, an American couple on the verge of adopting tries to reconnect during a disastrous vacation, as their fears and relationship problems threaten to boil over.",,,,,,,,,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accident Man: Hitman's Holiday,2022,1h 36m,R,5.9,,"1h 36m
R
5.9
 (5.6K)
Rate
The Accident Man is back and this time he must beat the top assassins in the world to protect the ungrateful son of a mafia boss, save the life of his only friend and rekindle his relationship with his maniacal father figure.",,,,,,,,,0.85,0.6,0.0,0.05,0.0,0.7,0.9,0.8,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.75,0.2,0.15,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0
Ready to Wear,1994,2h 13m,R,5.2,16K,"2h 13m
R
5.2
 (16K)
Rate
48
Metascore
A chronicle of the interconnected lives of a group of people in the lead up to Paris Fashion Week.",,,,,,,,,0.01,0.02,0.0,0.85,0.05,0.15,0.01,0.1,0.0,0.7,0.0,0.05,0.0,1.0,0.1,0.0,0.0,0.2,0.25,0.02,0.0,0.03,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Topaz,1969,2h 23m,PG,6.2,20K,"Cuban Missile Crisis, and then breaking up an international Russian spy ring.",,,,,,,,,0.2,0.05,0.0,0.15,0.1,0.0,0.6,0.0,0.0,0.75,0.1,0.0,0.0,0.95,0.6,0.7,0.0,0.05,0.0,0.7,0.1,0.05,0.0,0.0,0.0,0.65,0.15,0.0,0.0,0.0,0.0,0.0
Bitch Slap,2009,1h 49m,R,4.5,14K,"1h 49m
R
4.5
 (14K)
Rate
19
Metascore
Three bad girls travel to a remote desert hideaway to steal $200 million in diamonds from a ruthless underworld kingpin.",,,,,,,,,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.15,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambit,2012,1h 29m,G,5.7,26K,"1h 29m
PG-13
5.7
 (26K)
Rate
An art curator decides to seek revenge on his abusive boss by conning him into buying a fake Monet, but his plan requires the help of an eccentric and unpredictable Texas rodeo queen.",,,,,,,,,0.75,0.6,0.0,0.1,0.2,0.4,0.8,0.3,0.0,0.7,0.05,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.35,0.2,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Hard Ticket to Hawaii,1987,1h 36m,R,5.0,,"1h 36m
R
5.0
 (5.6K)
Rate
In Hawaii, an undercover DEA agent and her civilian friend stumble upon a drug trafficking operation, and have to enlist the help of all their colleagues/friends to go after the vicious drug kingpin.",,,,,,,,,0.2,0.35,0.0,0.05,0.0,0.7,0.0,0.55,0.0,0.25,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.6,0.0
Passing,2021,1h 38m,PG,6.6,17K,"1h 38m
PG-13
6.6
 (17K)
Rate
85
Metascore
""Passing"" follows the unexpected reunion of two high school friends, whose renewed acquaintance ignites a mutual obsession that threatens both of their carefully constructed realities.",,,,,,,,,0.0,0.0,0.0,0.6,0.4,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.05,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0
Mr. Church,2016,1h 44m,PG,7.6,32K,"1h 44m
PG-13
7.6
 (32K)
Rate
37
Metascore
Unique friendship develops when a girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts forever.",,,,,,,,,0.05,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
The Lost World,1960,1h 37m,R,5.5,,"1h 37m
Approved
5.5
 (4.6K)
Rate
Professor Challenger leads an expedition of scientists and adventurers to a remote plateau deep in the Amazonian jungle to verify his claim that dinosaurs still live there.",,,,,,,,,0.85,0.92,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.4,0.7,0.6,0.75,1.0,0.15,0.0,0.2,0.05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.1,0.0,0.25
Choke,2008,1h 32m,R,6.4,34K,"1h 32m
R
6.4
 (34K)
Rate
47
Metascore
A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.",,,,,,,,,0.05,0.0,0.0,0.2,0.0,0.05,0.1,0.1,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
"Thank You, Dr. Fauci",2024,1h 31m,R,7.6,39,"1h 31m
7.6
 (39)
Rate
Award-winning documentarian Jenner Furst seeks answers from Dr. Fauci about the origins of COVID-19",,,,,,,,,0.0,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.98,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Tequila Sunrise,1988,1h 55m,R,6.0,35K,"1h 55m
R
6.0
 (35K)
Rate
62
Metascore
A former L.A. drug dealer tries to go straight but his past and his underworld connections bring him into the focus of the DEA, the Mexican feds and the Mexican drug cartels.",,,,,,,,,0.1,0.05,0.0,0.15,0.0,0.7,0.2,0.65,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.05,0.25,0.1,0.9,0.85,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Last Shift,2014,1h 28m,R,5.8,25K,"1h 28m
R
5.8
 (25K)
Rate
A rookie cop is tasked with taking the last shift at a police station before it is permanently closed, but it turns into a living nightmare.",,,,,,,,,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
The Long Riders,1980,1h 40m,R,6.9,13K,"1h 40m
R
6.9
 (13K)
Rate
68
Metascore
The origins, exploits and the ultimate fate of the Jesse James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",,,,,,,,,0.65,0.2,0.0,0.15,0.85,0.05,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0
Maximum Risk,1996,1h 41m,R,5.6,24K,"1h 41m
R
5.6
 (24K)
Rate
While seeking answers to the death of the twin brother he never knew he had, a French cop and his sibling's fiancee find themselves pursued by corrupt FBI agents and the Russian mafia.",,,,,,,,,0.95,0.8,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Settlers,2023,1h 37m,R,6.9,,", three horseman are paid to protect a vast estate. Accompanying a British soldier and an American mercenary is a mixed-race sniper, who realizes that his true mission is to kill the indigenous population.",,,,,,,,,0.75,0.8,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.4,0.2,0.25,0.15,0.95,0.3,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.35,0.0,0.05
While We're Young,2014,1h 37m,R,6.3,54K,"1h 37m
R
6.3
 (54K)
Rate
77
Metascore
A middle-aged couple's career and marriage are overturned when a disarming young couple enters their lives.",,,,,,,,,0.05,0.0,0.0,0.3,0.1,0.7,0.0,0.6,0.0,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Please Stand By,2017,1h 33m,PG,6.7,16K,"1h 33m
PG-13
6.7
 (16K)
Rate
49
Metascore
A young autistic woman runs away from her caregiver in an attempt to submit her 500-page manuscript to a ""Star Trek"" writing competition at Paramount Pictures.",,,,,,,,,0.01,0.02,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.6,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Cry Freedom,1987,2h 37m,PG,7.4,15K,"2h 37m
PG
7.4
 (15K)
Rate
59
Metascore
South African journalist Donald Woods is forced to flee the country after attempting to investigate the death in custody of his friend, the Black anti-Apartheid activist Steve Biko.",,,,,,,,,0.05,0.0,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.9,0.9,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.98,0.0,0.0
The Importance of Being Earnest,2002,1h 37m,PG,6.8,25K,"s London, two friends use the same pseudonym (""Ernest"") for their on-the-sly activities. Hilarity ensues.",,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.8,0.0,0.7,0.05,0.15,0.1,1.0,0.05,0.1,0.0,0.05,0.2,0.25,0.0,0.6,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Wild Bill,1995,1h 38m,R,5.8,,"1h 38m
R
5.8
 (8.2K)
Rate
51
Metascore
The early career of legendary lawman Wild Bill Hickock is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.",,,,,,,,,0.95,0.7,0.0,0.1,0.8,0.1,0.2,0.0,0.0,0.75,0.15,0.0,0.0,1.0,0.85,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.98,0.05,0.8,0.0,0.0
Confidential Informant,2023,1h 28m,R,3.8,,"1h 28m
R
3.8
 (2.9K)
Rate
A police detective suffering from cancer makes a deal with an informant to get killed in the line of duty, so his family can receive the hefty death benefits from the department.",,,,,,,,,0.2,0.0,0.0,0.05,0.1,0.0,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.0
London,2005,1h 32m,R,6.3,25K,"1h 32m
R
6.3
 (25K)
Rate
24
Metascore
At a drug laden party in a New York loft, a young man tries to win back his ex-girlfriend.",,,,,,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Yentl,1983,2h 13m,PG,6.6,16K,"2h 13m
PG
6.6
 (16K)
Rate
68
Metascore
A Jewish girl disguises herself as a boy to enter religious training.",,,,,,,,,0.05,0.1,0.0,0.25,0.5,0.15,0.0,0.05,0.0,0.8,0.1,0.3,0.1,1.0,0.65,0.75,0.0,0.7,0.6,0.05,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House Party,1990,1h 40m,R,6.5,17K,"1h 40m
R
6.5
 (17K)
Rate
76
Metascore
Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives.",,,,,,,,,0.1,0.05,0.0,0.05,0.0,0.85,0.05,0.15,0.0,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.15,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
I Am: Celine Dion,2024,1h 43m,PG,7.8,,"1h 43m
PG
7.8
 (7.3K)
Rate
76
Metascore
A raw and honest behind-the-scenes look at the iconic superstar's struggle with Stiff Person Syndrome, a life-altering illness.",,,,,,,,,0.0,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.9,0.8,0.0,0.1,0.0,0.9,0.2,0.2,0.0,0.98,0.7,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris Is Burning,1990,1h 18m,R,8.2,19K,"s, focusing on balls, voguing and the ambitions and dreams of those who gave the era its warmth and vitality.",,,,,,,,,0.01,0.01,0.0,0.95,0.75,0.8,0.1,0.3,0.99,0.9,0.01,0.01,0.0,0.99,0.8,0.75,0.0,0.9,0.75,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
True Story,2015,1h 39m,R,6.3,74K,"1h 39m
R
6.3
 (74K)
Rate
50
Metascore
When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse.",,,,,,,,,0.05,0.0,0.0,0.05,0.95,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Games: Spring Awakening,2023,1h 31m,G,4.5,,"1h 31m
R
4.5
 (1.4K)
Rate
After the death of one of their own, Bobfather and the boys steal the urn and go on a trip to commemorate his life at the place where the Buddy Games began, but everything goes wrong when they find themselves in the middle of spring break.",,,,,,,,,0.05,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polite Society,2023,1h 44m,PG,6.6,11K,"1h 44m
PG-13
6.6
 (11K)
Rate
75
Metascore
Ria Khan believes she must save her older sister Lena from her impending marriage. After enlisting her friends' help, she attempts to pull off the most ambitious of all wedding heists in the name of independence and sisterhood.",,,,,,,,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Posse from Hell,1961,1h 28m,R,6.6,,"1h 28m
Approved
6.6
 (1.4K)
Rate
Banner Cole is a tough sheriff's deputy who forms a small posse to go after 4 death cell escapees who killed the sheriff , along with 3 other men, and kidnapped a woman with rape in mind.",,,,,,,,,0.85,0.7,0.0,0.05,0.0,0.1,0.2,0.15,0.0,0.3,0.0,0.0,0.0,0.95,0.25,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9,0.0,0.0,0.0,0.0
One Missed Call,2008,1h 27m,PG,4.0,34K,"1h 27m
PG-13
4.0
 (34K)
Rate
24
Metascore
Several people start receiving voice-mails from their future selves - messages which include the date, time, and some of the details of their deaths.",,,,,,,,,0.05,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.05,0.95,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Final Fantasy: The Spirits Within,2001,1h 46m,PG,6.4,85K,"1h 46m
PG-13
6.4
 (85K)
Rate
49
Metascore
A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.",,,,,,,,,0.8,0.95,0.98,0.75,0.0,0.1,0.0,0.0,0.0,0.6,0.85,0.7,0.9,1.0,0.0,0.0,0.05,0.3,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95
The Marine,2006,1h 32m,PG,4.8,36K,"1h 32m
PG-13
4.8
 (36K)
Rate
45
Metascore
A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.",,,,,,,,,0.95,0.2,0.0,0.05,0.0,0.1,0.15,0.05,0.0,0.3,0.0,0.05,0.0,0.98,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Vanity Fair,2004,2h 21m,PG,6.2,24K,"2h 21m
PG-13
6.2
 (24K)
Rate
53
Metascore
Growing up poor in London, Becky Sharp defies her poverty-stricken background and ascends the social ladder alongside her best friend, Amelia Sedley.",,,,,,,,,0.05,0.01,0.0,0.15,0.2,0.4,0.05,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.85,0.0,0.0,0.05,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.9,0.4,0.0
Extraordinary Measures,2010,1h 46m,PG,6.4,18K,"1h 46m
PG
6.4
 (18K)
Rate
45
Metascore
A drama centered on the efforts of John and Aileen Crowley to find a researcher who might have a cure for their two children's rare genetic disorder.",,,,,,,,,0.05,0.0,0.0,0.0,0.8,0.05,0.0,0.0,0.0,0.95,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Babylon A.D.,2008,1h 30m,PG,5.5,99K,"1h 30m
PG-13
5.5
 (99K)
Rate
26
Metascore
Veteran-turned-mercenary Toorop takes the high-risk job of escorting a woman from Russia to America. Little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified Messiah.",,,,,,,,,0.85,0.7,0.0,0.15,0.05,0.2,0.6,0.3,0.0,0.65,0.5,0.1,0.4,1.0,0.25,0.35,0.2,0.1,0.05,0.55,0.15,0.1,0.0,0.8,0.0,0.75,0.05,0.0,0.0,0.0,0.0,0.0
Christmas Bloody Christmas,2022,1h 26m,R,5.1,,"1h 26m
Not Rated
5.1
 (5.9K)
Rate
46
Metascore
It's Christmas Eve and Tori just wants to get drunk and party, but when a robotic Santa Claus at a nearby toy store goes haywire and begins a rampant killing spree through her small town, she's forced into a battle for survival.",,,,,,,,,0.7,0.2,0.0,0.05,0.0,0.3,0.85,0.0,0.0,0.5,0.0,0.1,0.0,0.95,0.0,0.0,0.9,0.15,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0
Camelot,1967,2h 59m,G,6.6,,"2h 59m
G
6.6
 (7.6K)
Rate
70
Metascore
The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Mordred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Arthur and destroy his ""round table"" of knights.",,,,,,,,,0.6,0.75,0.0,0.2,0.1,0.25,0.0,0.0,0.0,0.7,0.65,0.6,0.8,0.95,0.7,0.0,0.0,0.6,0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.8,0.1,0.0
BloodRayne,2005,1h 35m,R,3.0,38K,"1h 35m
R
3.0
 (38K)
Rate
18
Metascore
In the eighteenth century, a vampire escapes from the freak show, in which she once participated, and teams up with a group of vampire slayers to kill the man who raped her mother.",,,,,,,,,0.95,0.7,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.3,0.05,0.0,0.15,0.95,0.0,0.0,0.8,0.1,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.1
Cruel Intentions 3,2004,1h 25m,R,4.6,,"1h 25m
R
4.6
 (8.8K)
Rate
Two guys at a college prep school make wagers on seducing naive young girls, and then meet their match when they agree to see which one can seduce the most popular and devious girl who has her own agenda to everything.",,,,,,,,,0.01,0.0,0.0,0.05,0.0,0.75,0.0,0.8,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.95,0.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Greatest Game Ever Played,2005,2h,G,7.4,34K,"U.S. Open champion, Englishman Harry Vardon.",,,,,,,,,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,1.0,0.8,0.95,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mame,1974,2h 12m,PG,5.9,,"2h 12m
PG
5.9
 (3.5K)
Rate
Following the death of his father, an orphan is sent to live with his free-spirited aunt.",,,,,,,,,0.0,0.01,0.0,0.05,0.05,0.6,0.0,0.05,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
